user_id,gender,age
1156470,2,31
1156691,2,25
1156730,2,27
1156761,2,25
1156810,2,22
1157081,2,34
1157141,2,38
1157151,2,38
1157181,2,42
1157421,2,28
1157460,2,40
1157810,2,29
1157851,2,32
1158501,2,31
1158510,2,33
1159090,2,26
1159131,2,33
1159451,2,32
1159930,1,39
1160161,1,24
1160191,2,35
1160520,2,28
1160590,2,28
1160840,2,40
1160891,1,124
1161071,2,38
1161700,2,32
1161750,2,34
1161990,2,36
1162030,1,45
1162220,1,47
1162481,2,33
1162601,2,37
1162631,2,24
1162660,2,28
1162661,2,32
1162851,2,24
1163201,2,24
1163351,2,26
1163391,2,42
1163611,2,35
1163691,2,33
1163761,2,33
1164030,2,23
1164140,2,23
1164521,2,29
1165331,1,21
1165930,2,31
1166391,2,39
1166971,1,39
1167051,2,28
1167181,1,39
1167390,2,30
1167660,2,2
1167971,1,32
1168040,2,30
1168320,1,33
1168350,1,58
1168600,2,28
1168781,2,35
1169111,2,31
1169651,2,25
1170041,2,29
1170300,2,24
1170410,2,32
1170690,2,48
1170750,2,30
1171040,2,30
1172150,2,35
1173301,2,23
1173360,2,102
1173961,2,44
1174330,2,30
1176031,2,30
1176261,1,28
1176290,2,28
1176570,2,36
1177280,2,39
1177350,2,27
1178191,2,28
1178620,2,37
1178630,1,34
1178930,2,24
1179181,1,38
1179251,2,34
1179571,2,25
1179601,2,25
1180391,2,31
1180470,1,32
1180530,2,22
1181061,1,30
1181770,2,29
1182260,1,36
1182391,1,47
1182490,2,40
1182500,1,35
1182601,2,27
1182871,2,36
1183070,2,41
1184411,2,26
1185331,2,37
1185510,2,38
1185640,1,38
1185671,1,46
1185911,1,34
1186400,2,31
1186611,2,53
1186921,2,25
1187571,2,29
1187620,2,27
1187630,1,35
1188001,2,36
1188541,2,38
1190221,2,26
1190310,2,27
1190440,2,29
1190501,2,30
1190761,2,35
1190781,2,25
1190890,2,23
1191961,2,40
1192120,1,16
1192561,1,29
1193281,2,33
1194920,2,49
1195160,2,35
1195310,2,48
1195441,2,30
1195590,2,27
1195931,2,35
1196551,2,32
1196710,1,44
1196761,2,24
1196951,2,31
1197230,1,40
1197871,2,23
1198441,2,30
1199880,2,30
1200421,2,31
1200451,2,75
1200741,1,46
1201061,2,34
1201270,2,42
1201800,1,26
1202631,2,42
1202720,2,44
1204191,2,49
1204250,2,51
1204621,2,34
1205020,2,23
1206521,1,34
1207111,2,27
1207310,2,45
1207580,2,40
1207630,2,30
1208621,2,34
1209840,2,25
1210461,1,30
1210881,2,34
1211731,2,25
1212101,2,35
1212391,2,32
1212690,2,30
1212760,2,42
1213321,2,27
1213360,2,31
1213490,2,29
1213660,2,35
1213720,2,23
1214591,2,29
1214631,2,32
1214811,2,26
1215181,2,40
1216020,2,23
1216370,2,23
1217090,2,51
1217631,2,28
1218180,2,29
1218260,2,24
1218610,2,46
1218641,2,24
1221750,2,34
1222171,2,41
1222181,2,40
1222301,2,35
1223181,2,31
1223530,1,34
1223981,1,34
1224150,1,36
1224440,2,25
1225031,1,36
1225111,2,29
1225881,2,46
1225920,1,29
1227581,2,32
1229831,1,38
1229980,2,35
1230130,2,27
1230290,2,36
1230391,2,27
1230451,2,8
1230870,2,22
1231750,2,29
1231751,2,30
1232211,1,27
1233381,2,54
1233631,1,39
1234350,2,43
1235181,2,32
1235511,1,32
1235770,2,38
1236520,2,43
1237661,2,27
1238590,2,29
1238731,1,28
1238821,2,44
1239211,2,27
1239871,2,30
1240041,2,28
1240061,1,31
1240100,1,8
1241060,1,38
1241760,2,45
1242570,2,32
1242990,2,26
1243340,2,32
1244101,1,38
1244821,2,47
1245540,2,22
1245721,2,26
1245991,2,39
1246521,2,29
1247220,2,37
1248281,2,27
1248691,1,24
1248770,2,32
1250291,1,35
1250531,2,28
1251181,2,33
1251800,1,32
1252051,2,31
1252360,2,25
1252671,2,39
1252751,2,29
1253510,2,38
1253751,1,37
1253900,2,38
1254590,1,34
1254781,2,26
1254890,2,50
1255130,2,30
1255180,2,33
1255331,2,37
1255710,1,36
1257011,2,41
1257871,1,37
1258331,1,47
1259001,2,34
1259191,2,25
1259571,2,46
1260601,2,25
1260621,2,24
1260690,1,58
1261590,2,38
1262381,2,23
1263631,2,56
1264360,2,49
1264561,1,34
1264600,1,25
1264811,2,8
1264911,2,34
1265130,2,40
1265410,2,33
1265770,1,36
1266331,2,28
1266681,1,35
1268011,2,28
1268661,2,23
1268940,2,38
1269030,2,29
1269111,2,34
1269230,2,21
1270200,1,26
1271410,2,61
1271450,1,38
1272050,2,36
1273211,2,24
1273321,2,30
1273651,1,33
1273680,2,34
1273760,2,23
1274750,2,23
1274810,2,45
1274860,2,32
1275301,1,32
1275731,2,28
1275850,2,29
1275871,2,36
1276181,2,9
1276770,2,35
1277301,2,30
1278750,1,21
1278790,2,38
1278911,2,26
1280891,2,32
1282121,1,46
1282550,2,36
1282991,1,25
1283411,2,27
1283621,2,32
1283660,1,31
1283661,2,35
1285531,2,36
1286930,2,39
1287860,1,30
1287921,2,26
1288051,2,35
1288111,2,45
1289150,1,36
1289270,2,49
1289971,2,29
1290401,1,28
1291861,2,32
1291981,2,35
1292020,2,33
1292800,2,48
1292811,1,27
1293251,1,24
1294020,1,30
1294111,1,30
1294760,2,34
1295341,2,31
1295941,2,33
1295970,2,27
1297270,2,38
1297400,2,29
1297850,1,25
1298180,2,31
1299201,2,31
1299441,2,37
1299500,2,26
1299730,2,41
1300040,1,30
1300051,2,24
1300360,2,30
1301941,2,44
1302200,1,41
1302971,2,35
1303291,2,37
1304621,2,26
1305571,2,30
1305741,2,54
1306120,2,20
1307291,2,28
1307320,1,34
1307891,1,38
1309291,2,23
1309461,1,45
1309640,1,26
1309671,2,27
1309711,1,33
1309951,2,49
1310160,2,30
1310421,1,51
1310491,1,51
1310910,2,24
1310990,2,38
1312590,2,31
1312831,2,29
1313000,2,36
1313331,1,38
1313520,2,32
1313931,1,23
1314121,1,39
1315860,2,34
1316000,2,34
1317021,1,42
1317200,2,33
1317621,2,5
1318661,2,124
1318801,1,42
1320411,2,30
1321300,2,26
1322540,2,24
1323321,2,35
1323631,2,35
1324091,2,36
1325220,2,28
1325591,2,32
1325780,2,31
1326170,2,40
1326331,2,46
1326751,1,31
1328261,2,31
1328896,2,29
1330170,2,36
1330390,2,24
1331120,1,29
1331290,2,26
1331721,1,34
1331750,2,44
1332500,2,43
1332590,2,32
1332660,2,21
1332771,1,24
1332971,2,29
1333480,2,26
1333600,2,8
1333630,2,33
1334310,2,37
1336170,2,22
1336590,1,35
1336921,2,32
1337110,2,34
1337370,2,27
1337641,1,32
1337990,2,27
1338141,2,23
1339150,1,26
1339210,2,34
1339420,2,24
1339891,1,29
1340691,2,27
1341161,2,23
1341390,1,34
1343881,2,29
1344480,2,32
1344770,2,35
1344790,2,29
1346561,1,35
1346711,2,28
1347441,1,4
1347671,2,40
1348250,2,32
1348580,1,25
1348871,2,29
1349150,2,26
1349220,2,8
1349531,2,29
1349820,1,44
1349941,2,26
1352990,2,29
1353300,2,26
1353631,2,13
1353680,1,31
1353791,1,32
1353860,1,42
1353930,2,35
1354211,2,35
1354401,2,31
1354850,2,26
1357391,1,27
1357860,2,32
1358281,2,26
1358751,2,34
1359117,2,29
1359432,2,28
1359830,2,33
1360981,1,41
1361270,2,26
1362071,2,28
1362241,2,8
1362450,2,24
1362551,1,26
1362870,1,38
1363280,2,37
1363820,1,34
1363911,2,28
1364071,2,35
1364570,2,16
1364741,2,24
1365660,2,32
1366900,1,53
1367271,2,35
1367311,1,38
1367470,1,27
1367511,2,105
1367631,2,29
1368991,1,31
1369131,2,27
1369150,1,25
1369451,2,47
1369500,2,36
1369820,2,34
1370121,2,29
1370931,2,24
1371571,1,32
1372371,2,27
1373050,2,24
1373260,2,29
1373700,2,23
1374510,2,33
1375331,2,33
1375371,2,34
1375740,2,26
1375761,1,35
1376261,2,29
1376321,2,35
1376361,2,40
1376501,1,30
1376970,1,34
1377960,1,35
1378351,1,33
1378911,2,33
1379311,1,31
1379331,2,35
1379371,1,43
1379820,2,35
1381070,2,32
1381710,2,32
1382350,2,24
1382470,1,31
1382510,1,32
1382520,2,22
1382630,1,31
1382641,2,22
1383090,2,26
1383510,2,32
1383660,2,23
1383681,2,28
1383860,2,36
1384500,2,29
1384590,2,22
1384691,2,35
1384841,2,37
1385271,2,28
1385620,2,2
1385881,2,35
1385931,2,43
1386121,1,32
1386500,1,29
1386651,1,50
1387931,2,39
1388111,2,28
1388221,2,26
1388831,2,54
1388961,2,26
1389220,2,30
1389451,2,38
1390310,2,32
1390490,2,35
1390571,2,31
1390610,1,32
1390671,2,25
1390860,2,28
1391290,2,28
1391331,1,32
1392580,1,35
1392630,2,43
1392700,2,26
1392801,2,53
1393240,2,27
1393405,1,47
1393501,2,28
1394150,2,26
1394761,1,30
1394890,2,23
1395131,2,26
1395251,1,42
1395580,1,36
1395890,2,17
1396301,2,29
1396491,2,30
1396570,1,26
1397781,2,54
1398060,1,37
1398300,2,32
1399431,1,54
1400060,2,33
1400371,2,27
1400660,2,48
1400831,2,45
1401100,2,22
1401121,2,25
1401141,2,37
1401661,2,36
1401711,2,32
1402331,2,25
1403140,2,53
1403360,1,41
1403551,1,36
1403880,1,47
1404231,1,42
1404292,2,63
1404340,2,36
1404440,2,29
1404741,1,30
1404840,2,27
1405141,2,8
1405220,2,25
1405421,2,30
1405431,1,22
1405610,2,27
1405790,2,21
1406101,2,27
1407521,2,29
1407560,2,33
1408171,2,29
1408560,2,24
1409571,2,27
1409660,1,48
1409781,2,76
1409860,2,39
1409921,1,30
1410061,2,30
1410431,2,58
1410781,2,37
1410801,2,34
1410930,1,40
1411350,1,39
1411436,2,49
1411620,2,26
1412041,2,38
1413000,2,55
1413740,1,34
1414670,2,55
1414981,2,43
1415061,1,26
1415660,2,33
1415981,2,27
1416000,2,26
1416071,2,33
1416080,2,31
1416270,2,33
1416740,2,31
1416970,1,31
1416990,1,31
1417180,2,26
1417211,2,30
1417341,2,33
1417360,2,25
1417441,2,34
1417541,2,36
1417651,2,34
1417720,2,34
1417921,2,27
1418051,2,37
1418200,2,38
1418260,2,34
1418370,2,30
1418390,2,35
1418440,2,33
1418500,2,30
1418711,2,31
1418730,2,36
1419490,2,31
1420021,2,29
1420180,1,33
1420700,2,25
1421051,2,28
1421340,2,32
1422000,2,28
1423311,1,34
1424380,2,35
1424420,2,29
1424641,2,25
1424670,2,29
1424961,1,24
1425151,2,22
1426021,2,36
1426600,2,28
1426841,2,31
1427031,1,30
1427061,2,32
1427121,1,39
1428191,2,34
1428651,2,37
1428870,2,41
1428941,2,30
1429411,2,38
1429970,2,40
1430150,2,31
1430660,2,23
1431260,2,30
1431341,2,34
1431371,2,27
1431711,2,29
1432000,1,44
1432170,2,36
1433010,2,29
1433200,2,32
1433441,1,37
1433460,1,37
1433711,2,23
1433770,2,26
1433790,1,36
1434091,2,32
1435050,2,30
1436830,1,28
1437721,1,31
1437811,2,31
1437820,2,23
1437880,2,41
1438261,1,26
1438520,2,26
1439660,2,31
1439711,2,27
1440250,1,48
1440310,1,33
1441160,2,37
1441230,1,27
1441511,2,59
1441661,2,40
1441730,2,27
1442170,2,27
1442291,2,8
1442426,2,54
1442570,1,25
1443171,1,25
1443301,1,48
1443380,2,26
1445290,2,24
1445681,2,26
1446170,2,7
1446781,1,26
1447051,1,38
1447151,2,29
1447471,2,29
1448061,2,31
1448111,1,29
1448231,2,25
1448301,2,32
1448391,1,28
1448400,1,7
1448410,2,35
1448561,2,30
1448731,2,31
1449110,1,33
1449130,1,29
1449261,2,39
1450041,2,22
1450160,2,21
1450271,2,25
1451391,2,25
1452061,2,27
1452651,1,39
1452980,2,26
1453391,2,33
1453551,2,33
1454411,1,23
1454440,2,37
1455111,2,26
1455161,1,46
1455220,2,31
1455490,2,40
1456891,2,66
1457031,2,27
1457210,2,24
1457311,2,34
1457621,2,37
1457671,1,29
1457871,2,28
1458801,1,34
1458861,2,62
1460230,2,28
1460420,2,35
1460641,2,28
1460710,2,28
1461470,2,63
1461831,2,35
1462020,2,56
1462581,2,33
1462740,1,26
1463460,1,36
1464240,2,21
1464280,1,42
1464490,2,29
1464690,2,29
1464711,2,30
1465671,2,29
1466361,1,5
1466811,2,40
1467300,2,26
1467360,1,35
1468191,2,32
1468701,2,27
1468930,2,36
1469450,2,35
1469540,2,29
1470600,2,30
1470720,2,8
1470991,2,24
1471181,2,23
1471491,2,24
1471620,1,38
1471640,2,46
1471970,2,28
1471981,2,36
1472060,2,8
1472061,2,31
1472121,2,32
1472460,2,28
1472791,1,22
1473070,2,30
1474061,1,29
1474080,2,37
1474411,1,27
1474801,2,43
1474981,2,32
1475141,2,26
1475901,1,28
1476400,2,31
1476710,2,23
1476930,2,33
1477180,2,26
1477211,2,27
1477641,2,22
1477790,2,32
1478010,1,35
1479041,1,7
1479251,2,33
1479380,1,37
1479820,1,59
1479970,2,35
1480231,1,30
1481470,2,34
1481610,2,32
1481860,2,33
1482680,2,25
1482690,2,41
1484011,2,6
1484050,2,31
1484281,2,38
1484461,2,5
1484740,1,21
1484781,2,39
1484841,2,35
1485391,2,35
1485950,2,32
1486000,1,33
1486071,2,23
1486240,2,37
1486570,1,36
1487310,2,34
1487421,2,26
1487591,2,28
1487890,2,35
1488320,2,32
1488600,2,30
1489070,2,22
1489230,2,24
1489361,2,38
1489670,2,34
1489861,2,39
1489881,2,35
1489981,2,30
1490131,2,33
1490181,2,36
1490591,2,33
1490611,1,44
1490741,2,30
1490940,2,26
1491010,2,37
1491350,2,36
1491431,2,27
1491600,2,44
1491711,2,52
1491850,2,31
1492120,2,29
1492231,2,22
1492331,1,32
1492510,2,25
1492641,2,31
1492650,2,33
1492821,1,39
1492871,2,27
1493080,2,32
1493190,2,27
1493271,1,38
1493590,1,34
1493771,2,38
1494110,2,31
1494260,2,26
1494691,2,35
1494950,2,37
1494980,2,29
1495210,2,32
1495350,2,41
1495521,2,32
1495710,2,34
1495721,2,34
1496460,2,33
1496471,2,39
1496615,2,70
1496881,2,103
1496990,1,41
1497101,2,28
1497160,2,35
1497240,2,29
1497630,2,25
1497671,1,5
1497690,2,43
1497891,1,34
1498010,1,29
1498091,1,32
1498101,2,29
1498321,2,49
1498460,2,24
1498570,2,5
1499210,2,40
1499241,1,30
1499391,2,36
1499540,2,39
1499571,2,28
1499720,2,16
1500240,2,32
1500380,1,30
1500581,2,26
1501270,2,47
1501711,2,31
1501960,2,40
1502171,2,25
1502420,2,28
1502801,2,24
1502850,2,55
1503060,2,41
1503381,2,34
1503431,2,25
1503511,1,24
1503751,2,32
1503941,2,29
1503950,1,32
1503951,1,34
1504321,2,21
1504721,1,42
1504960,2,27
1505120,2,26
1505161,1,26
1505430,2,41
1505570,2,31
1505611,2,23
1505870,2,24
1505980,2,36
1506100,2,37
1506330,2,35
1506721,2,46
1506831,1,37
1507420,2,27
1507520,2,39
1507720,1,11
1507721,2,29
1507741,1,44
1508060,2,38
1508191,1,40
1508830,2,26
1509240,1,54
1509741,2,32
1512940,2,29
1513131,2,26
1513680,2,26
1513781,2,26
1514221,2,44
1514830,2,66
1515020,2,31
1515090,2,38
1515541,1,32
1515630,2,2
1515711,1,31
1515731,2,25
1516361,2,37
1516380,2,26
1516670,2,38
1517031,2,35
1517291,2,22
1517321,1,38
1517420,2,25
1517681,2,37
1517790,2,27
1517960,2,31
1517981,1,29
1518311,2,40
1518520,2,24
1519131,2,26
1519500,2,26
1519550,2,21
1519820,2,30
1520570,2,52
1520791,2,42
1521081,2,24
1521211,1,35
1521251,2,25
1521941,2,34
1522420,1,31
1522510,1,6
1522651,2,35
1523231,2,35
1523721,2,26
1524800,2,36
1524960,2,51
1525231,1,31
1525411,1,24
1525610,2,24
1525630,2,29
1525730,2,32
1526191,2,30
1526640,2,37
1526661,1,29
1527060,2,28
1527111,1,37
1527730,2,31
1528030,2,35
1529260,2,38
1529430,2,23
1530070,2,25
1531170,2,26
1531410,2,43
1531430,1,40
1531440,2,28
1532200,2,33
1532230,1,43
1533610,2,30
1533821,2,32
1534020,2,23
1535390,2,33
1535601,2,23
1535931,1,43
1536321,1,34
1536351,2,29
1536400,2,25
1536520,2,45
1536910,2,22
1537021,2,22
1537451,2,23
1537470,2,34
1537471,2,32
1537490,1,25
1537941,2,34
1537990,2,34
1538260,2,27
1538311,1,37
1538650,2,30
1538891,2,33
1539150,2,23
1539181,2,27
1539721,2,28
1539881,2,46
1540201,2,36
1540530,2,23
1541801,2,43
1542650,2,32
1542771,2,30
1543281,2,37
1543311,2,33
1546321,2,22
1546791,1,31
1547980,2,23
1548021,1,25
1548481,2,36
1549340,1,42
1549930,2,44
1550591,2,34
1550631,2,34
1550640,2,34
1551041,2,22
1552271,2,29
1552760,1,37
1553191,1,50
1553480,2,34
1554990,2,27
1557120,2,24
1557921,2,36
1558430,2,23
1558441,1,40
1559361,1,40
1559581,2,31
1559851,2,30
1560151,2,31
1560870,2,44
1560980,2,26
1561760,2,28
1562160,1,35
1563050,1,32
1563751,1,27
1563931,2,24
1564120,1,35
1564181,2,35
1564280,2,34
1564441,2,32
1564520,2,35
1566240,2,22
1566420,1,39
1566550,1,27
1567150,2,22
1568240,2,30
1568881,1,69
1571291,1,31
1571370,2,28
1571630,2,37
1572200,1,33
1572411,2,51
1579661,2,26
1584730,2,31
1584951,1,24
1587291,2,31
1588500,2,27
1588890,2,33
1589451,1,46
1589550,2,35
1589640,2,48
1590380,1,29
1590660,1,33
1590811,2,35
1593550,1,23
1593910,1,41
1594291,2,27
1594370,2,29
1594840,2,21
1594941,2,29
1595450,1,43
1595790,2,39
1595990,2,36
1596501,2,31
1596710,1,27
1598070,2,40
1598530,1,28
1598590,2,30
1598890,1,35
1600150,2,28
1600751,2,26
1601390,2,36
1601470,2,29
1601810,2,29
1602451,2,34
1603741,2,31
1604041,2,28
1604150,2,39
1604280,2,31
1604570,2,34
1604591,2,45
1604710,2,26
1604821,2,33
1605811,2,30
1605910,2,54
1607260,2,29
1607631,2,24
1608721,2,22
1608840,2,28
1610351,1,28
1610360,2,25
1610511,2,35
1610701,1,24
1612400,2,35
1612551,2,24
1613280,2,29
1613290,1,39
1613771,2,29
1614061,2,56
1618791,2,30
1619631,2,34
1619800,2,37
1620260,2,47
1620540,1,28
1620800,2,36
1620801,2,35
1622901,2,37
1622980,2,44
1623800,1,26
1623830,1,42
1624480,2,25
1625550,1,35
1625810,1,29
1625900,2,28
1626450,1,7
1626950,1,25
1627801,2,21
1628410,1,28
1629350,2,35
1629431,2,28
1630360,2,31
1630370,2,28
1630920,2,34
1632080,2,28
1632391,2,40
1632810,1,45
1632980,2,33
1633070,2,23
1633870,1,37
1633891,1,33
1634130,1,24
1634720,1,28
1634981,2,52
1635270,2,30
1637121,2,39
1637421,2,40
1637480,1,27
1637661,2,36
1637791,2,35
1638111,1,33
1638180,2,36
1638360,2,36
1638771,2,29
1639100,2,21
1639110,1,30
1639261,2,52
1639691,2,34
1640191,2,37
1640210,1,41
1640481,1,38
1640501,2,25
1642210,2,40
1643140,2,36
1643330,2,34
1643890,1,37
1644480,2,33
1645321,2,24
1645400,2,24
1645871,1,19
1646200,2,26
1646610,2,33
1647210,2,28
1648741,2,31
1648770,2,29
1649991,2,34
1650580,2,21
1651191,1,31
1651460,2,38
1651810,1,23
1651861,1,28
1652441,2,28
1652541,1,23
1653110,2,33
1658041,2,24
1663530,2,32
1666410,2,32
1666640,2,52
1666781,2,67
1666840,1,42
1666921,2,34
1667120,2,21
1668090,2,31
1668121,2,27
1668440,2,24
1669720,1,32
1671030,2,26
1671091,2,29
1671141,2,28
1671280,2,5
1671920,2,30
1672180,1,27
1672401,2,30
1672711,2,27
1672721,1,26
1674261,2,29
1674890,2,32
1675221,2,29
1675960,2,26
1676060,2,29
1676301,1,31
1677560,2,30
1677791,2,40
1678721,2,21
1679250,2,36
1679311,2,25
1679741,2,23
1679760,1,26
1679811,1,45
1680161,2,28
1680741,2,32
1681061,2,26
1681331,2,33
1681540,1,31
1682320,2,50
1682560,2,38
1682581,2,25
1683161,2,25
1683331,2,35
1683391,2,32
1683601,2,29
1683901,1,24
1683980,2,39
1684500,2,36
1685081,2,34
1685220,2,31
1685231,1,34
1685460,1,29
1685850,2,25
1686480,1,25
1687331,1,30
1687961,2,25
1688381,1,34
1688860,2,27
1688921,2,22
1689441,2,55
1689640,2,25
1690500,1,28
1690770,2,27
1690931,2,25
1691141,2,34
1691231,2,29
1691771,2,7
1692390,2,19
1692400,2,34
1693511,2,42
1694251,2,35
1694280,1,37
1694281,2,36
1694480,2,38
1694580,2,34
1695150,1,33
1695380,2,20
1696220,2,31
1696470,2,27
1697150,2,22
1697421,2,37
1699101,2,28
1699991,1,28
1700130,2,35
1700490,2,31
1700761,2,33
1701081,2,42
1701201,2,27
1701240,2,26
1701660,2,35
1702230,2,28
1702260,1,42
1702301,2,30
1702640,2,35
1702730,2,34
1703280,2,24
1703350,2,30
1703590,2,32
1703941,1,55
1704110,1,5
1704291,2,24
1704360,1,38
1704610,1,40
1704860,2,32
1705741,2,43
1706061,1,40
1706731,2,20
1707171,2,32
1708930,2,45
1709670,2,25
1709731,1,27
1709741,1,47
1711140,2,34
1711241,2,28
1711421,2,36
1711960,2,47
1712191,2,40
1712810,2,29
1714200,2,26
1714360,2,23
1716030,2,32
1717161,1,120
1717880,1,33
1718600,1,48
1719140,2,29
1719740,2,29
1720721,2,37
1721690,2,42
1722561,1,39
1724071,2,34
1724230,1,48
1724731,2,34
1725520,1,28
1726401,2,30
1727871,1,22
1728351,1,40
1728500,1,46
1729081,2,34
1729311,2,28
1730220,2,28
1730730,1,25
1731140,2,32
1731890,2,32
1733851,2,38
1734060,2,34
1735000,2,44
1735911,2,31
1736781,2,34
1736790,2,40
1737091,1,23
1737701,1,40
1737920,1,27
1738921,1,31
1739120,2,30
1739161,2,23
1739530,1,24
1739701,2,34
1740310,2,24
1740740,1,27
1740860,2,25
1741431,2,41
1742070,1,24
1742101,2,53
1742210,2,29
1742301,1,27
1742610,2,43
1743340,2,30
1743881,2,29
1743980,2,45
1744270,2,27
1744680,2,29
1745061,2,57
1745301,2,35
1745691,2,25
1746661,2,39
1764401,2,23
1764760,1,51
1765210,2,37
1765350,2,24
1766010,2,23
1766441,2,35
1766591,2,21
1770810,2,23
1772590,2,30
1773021,2,25
1773630,2,23
1775240,2,7
1777331,2,30
1778740,2,33
1779480,2,33
1780840,2,33
1780971,1,47
1781760,2,34
1782191,2,30
1782710,2,30
1783220,2,19
1785281,1,39
1786140,2,35
1786240,1,34
1787310,2,31
1787670,2,27
1787851,2,32
1788031,2,28
1789921,2,34
1790071,1,44
1792340,2,41
1794801,2,25
1796521,2,28
1797321,2,37
1797450,1,38
1798950,2,27
1799461,2,44
1799501,2,24
1799851,1,37
1800240,2,31
1800400,1,47
1800680,2,29
1800990,2,21
1801710,2,32
1801950,2,28
1803311,1,40
1805181,1,24
1805220,1,36
1805561,2,34
1805690,1,30
1807100,1,28
1807541,1,30
1807931,2,30
1808271,2,29
1808291,2,35
1808640,2,36
1808701,2,48
1808750,2,50
1809041,2,22
1811170,1,55
1813590,2,37
1813701,2,55
1813990,2,32
1814091,2,30
1814461,2,38
1822541,2,24
1823621,2,34
1828061,1,24
1828381,2,39
1828411,2,34
1828721,1,29
1830031,2,34
1830808,2,57
1831151,2,27
1831800,2,106
1832141,2,23
1832580,1,79
1832740,2,35
1832800,2,34
1832881,2,37
1833471,2,24
1833491,2,55
1833511,2,29
1833540,2,31
1833561,2,34
1833930,2,26
1833950,2,26
1834391,2,30
1834510,2,22
1834820,2,37
1834950,2,22
1835040,2,37
1835081,2,38
1835280,2,23
1835500,2,31
1836360,2,33
1837031,1,41
1837101,2,36
1837370,2,29
1837871,2,31
1837891,2,45
1837900,2,29
1839151,2,44
1839561,2,32
1839580,2,29
1839640,2,34
1839830,2,31
1839931,2,38
1840301,2,36
1840661,2,35
1841631,2,36
1842161,1,15
1842261,2,39
1842340,1,24
1842411,1,34
1842701,2,23
1843341,1,37
1844140,2,22
1844550,2,31
1844671,2,42
1844981,2,24
1845130,1,30
1845940,1,25
1925101,1,35
2192420,2,44
2201410,2,31
2203981,2,34
2297171,2,32
2297510,2,20
2297670,2,41
2298840,2,25
2299750,2,28
2307111,2,29
2310711,1,35
2312641,2,47
2316121,1,42
2316560,2,31
2317881,1,5
2318000,2,22
2319310,2,17
2319700,2,33
2319890,2,42
2321951,2,30
2322810,2,28
2323781,2,45
2327591,2,34
2329461,2,44
2329660,2,43
2329700,2,27
2331600,2,29
2331981,1,30
2335361,2,24
2338580,2,31
2342490,2,37
2342590,2,27
2342920,1,42
2343550,2,35
2344781,2,27
2344981,1,24
2351301,2,34
2352051,1,30
2353921,2,38
2354790,2,29
2356341,1,26
2357890,2,29
2358260,1,25
2359080,2,34
2359361,2,26
2359840,2,52
2361710,2,39
2363550,2,26
2363821,1,32
2364930,2,43
2367140,2,29
2367290,2,25
2368441,1,86
2369101,2,36
2369281,1,36
2373091,2,20
2373520,2,23
2377631,2,20
2377721,2,34
2378510,2,28
2381160,2,21
2384781,2,35
2385861,1,24
2385880,2,37
2385901,1,28
2389981,2,32
2392640,2,40
2393281,1,35
2395180,2,32
2396120,2,36
2396181,1,41
2396981,2,37
2401500,2,34
2401601,2,37
2402000,2,31
2403241,1,32
2404341,2,26
2407900,1,5
2410610,2,28
2412711,1,47
2419820,1,44
2420550,1,34
2422890,1,40
2423450,2,24
2423830,2,35
2423930,1,36
2426730,2,27
2427760,2,39
2429331,2,33
2429491,2,44
2430830,2,21
2432620,1,5
2434491,2,24
2435511,1,41
2438950,2,25
2440530,1,28
2441431,1,43
2441870,2,27
2443970,2,27
2444760,2,43
2444810,2,35
2446731,1,34
2449291,2,30
2449410,1,36
2449441,2,43
2449711,2,44
2450470,1,40
2453270,1,37
2453430,2,28
2453771,2,29
2453980,1,27
2456220,2,29
2457480,2,37
2458231,2,28
2462170,2,24
2466330,1,25
2467790,2,30
2468960,2,48
2471630,2,32
2472670,2,21
2472691,2,29
2473940,1,29
2475591,2,33
2480520,2,37
2484031,2,21
2484621,2,35
2485241,2,34
2486570,2,32
2486581,1,21
2487621,2,36
2488001,2,28
2488801,2,34
2493290,2,35
2494870,2,32
2496660,2,31
2498361,1,29
2499540,2,31
2503330,2,29
2506331,2,34
2507521,1,35
2507540,2,27
2508680,2,43
2509591,2,29
2510851,2,59
2510891,2,23
2511360,1,29
2513081,2,26
2514581,2,36
2515456,2,53
2515891,2,31
2515990,2,45
2520320,1,29
2523450,1,28
2524790,2,36
2524941,2,25
2527961,2,19
2530860,1,29
2530981,2,31
2531971,1,26
2533921,2,22
2538360,2,21
2538780,1,24
2541290,2,31
2544510,2,25
2545150,2,37
2547981,1,47
2549151,2,22
2550671,1,41
2550741,2,33
2551380,2,27
2554181,2,32
2554591,1,34
2559370,1,62
2561970,1,36
2563381,2,23
2564160,2,42
2565181,2,22
2567091,2,34
2567600,2,33
2569491,1,35
2569510,1,64
2570321,1,22
2573220,1,33
2573511,2,33
2573680,2,37
2574130,2,24
2574420,2,23
2575901,1,33
2579460,2,30
2580800,2,22
2584661,2,35
2584960,1,33
2586671,2,27
2587051,1,39
2587510,2,30
2588781,2,48
2590821,2,24
2591021,2,29
2592450,2,35
2593271,2,6
2595031,2,39
2595820,2,24
2595980,2,24
2596631,1,41
2596761,2,37
2597021,1,37
2597350,2,23
2597620,2,22
2598661,2,35
2599570,2,27
2599730,2,23
2599881,1,32
2600451,2,31
2600511,1,41
2601571,2,29
2601701,1,26
2601810,1,39
2602090,2,38
2604521,2,29
2604561,2,40
2604840,2,29
2606090,2,31
2606281,1,34
2607991,2,30
2614430,2,23
2614531,2,33
2615591,2,23
