book_id,genre_id
554730,446
554730,1317
554755,127
554755,130
554865,120
554865,424
554865,1223
554872,516
554895,150
554895,451
554969,441
555043,1142
555118,1224
555141,141
555141,143
555141,1318
555151,485
555151,486
555162,511
555162,1127
555162,1147
555249,479
555249,1095
555249,1186
555268,1255
555268,1268
555282,609
555282,1147
555324,547
555324,1188
555363,433
555363,1255
555413,547
555413,549
555413,602
555445,519
555465,1157
555465,1159
555523,503
555523,727
555537,710
555591,511
555591,616
555591,1147
555683,518
555683,525
555697,479
555697,503
555697,741
555698,500
555698,505
555749,1222
555795,430
555795,1217
555802,424
555802,1235
555815,1142
555832,693
555832,713
555848,430
555848,433
555848,529
555857,120
555857,1314
555913,412
555913,441
555929,1243
555929,1247
555929,1251
555961,1136
555962,137
555979,149
555979,433
555979,1133
556149,387
556149,392
556149,402
556236,148
556246,1318
556259,141
556260,468
556260,479
556264,549
556264,833
556345,1249
556345,1251
556365,389
556443,498
556443,784
556490,616
556490,1142
556509,1217
556552,433
556552,1136
556552,1217
556613,600
556613,611
556613,618
556652,412
556652,529
556652,1136
556681,12
556684,43
556684,46
556684,49
556687,18
556687,405
556691,43
556691,53
556751,149
556751,426
556751,433
556751,1225
556809,1273
556812,43
556812,49
556812,90
556817,13
556817,23
556817,38
556817,43
556817,46
556817,52
556817,117
556832,1142
556843,1138
556843,1142
556851,616
556851,618
556851,621
556855,149
556855,426
556857,511
556862,1136
556862,1142
556882,1318
556903,426
556903,1242
556911,1129
556918,447
556918,1333
556995,1165
556995,1182
557003,430
557042,412
557042,441
557042,1280
557090,129
557090,1310
557093,1142
557099,1142
557106,435
557106,550
557108,1142
557120,1142
557120,1144
557122,430
557130,1129
557130,1316
557133,527
557133,534
557137,433
557174,1142
557207,478
557212,392
557212,516
557212,551
557216,2
557216,43
557216,53
557248,1218
557309,433
557309,1223
557312,1142
557323,136
557323,1310
557389,430
557411,395
557419,1150
557419,1185
557442,412
557442,441
557476,471
557476,616
557476,696
557587,1142
557627,1268
557661,1284
557670,1136
557682,137
557682,143
557682,146
557747,1147
557757,1249
557757,1251
557807,407
557813,547
557814,547
557824,1188
557832,468
557832,479
557867,143
557867,149
557981,468
557981,479
557981,488
558039,465
558039,468
558039,479
558058,616
558058,618
558058,622
558087,710
558164,137
558164,140
558188,137
558188,141
558188,1318
558202,1142
558211,1142
558359,1249
558359,1251
558417,559
558441,559
558441,600
558467,1188
558474,1129
558474,1316
558522,1217
558529,145
558529,146
558529,148
558529,150
558548,1240
558548,1251
558562,1242
558562,1251
558562,1330
558568,149
558568,426
558568,1224
558568,1240
558568,1249
558574,127
558574,426
558574,1240
558574,1243
558575,1141
558621,125
558621,127
558621,433
558702,134
558702,1311
558738,146
558738,1217
558754,1217
558813,389
558852,143
558852,144
558852,146
558902,146
558902,149
558902,426
558902,1133
558955,137
558955,140
558968,1136
558979,1318
558980,142
558993,613
559056,149
559072,146
559072,148
559075,409
559075,412
559075,441
559075,444
559084,412
559098,433
559098,1136
559365,400
559365,765
559416,412
559416,441
559416,444
559636,430
559636,527
559645,1129
559657,120
559657,424
559723,479
559723,486
559723,488
559744,137
559744,146
559747,127
559747,433
559748,433
559755,430
559755,433
559803,412
559803,416
559803,438
559832,412
559832,441
559832,443
559844,120
559844,1251
559844,1314
559901,1142
559936,412
559936,441
559936,1333
559972,430
559977,127
559977,433
559991,134
559991,1311
560035,149
560035,424
560035,433
560061,149
560061,424
560061,430
560111,1223
560147,1121
560174,611
560200,1142
560200,1143
560201,1313
560254,616
560254,621
560269,547
560303,60
560318,433
560318,1217
560318,1218
560324,149
560324,426
560324,1243
560324,1249
560325,149
560325,424
560328,149
560328,426
560328,430
560338,441
560338,446
560344,1217
560388,392
560390,609
560395,1
560395,102
560395,104
560406,1223
560433,1136
560453,43
560453,46
560453,49
560453,483
560463,1217
560463,1222
560608,1263
560626,446
560633,449
560633,613
560637,446
560648,549
560648,559
560899,127
560899,130
560955,142
560955,1247
560979,407
561011,497
561011,498
561012,7
561012,493
561012,512
561061,395
561062,1126
561062,1240
561067,398
561067,408
561100,1142
561129,1314
561133,416
561133,435
561133,1130
561141,433
561153,1141
561153,1142
561153,1323
561166,1248
561166,1251
561175,120
561175,1229
561175,1314
561179,412
561181,433
561181,1217
561181,1333
561204,488
561207,426
561207,1242
561235,149
561235,433
561255,1138
561259,1277
561259,1280
561341,120
561341,1233
561341,1314
561344,412
561344,444
561344,1223
561450,1138
561450,1142
561475,389
561530,150
561530,1319
561531,412
561531,441
561531,443
561560,1129
561562,127
561617,430
561617,530
561699,611
561699,616
561699,621
561718,601
561767,430
561767,534
561827,141
561827,149
561861,441
561861,1333
561901,1251
561901,1254
561906,430
561906,534
561927,433
561929,144
561929,146
561931,125
561931,424
561931,1223
561970,143
561983,424
561983,444
561983,1235
562021,1169
562075,412
562080,412
562080,1237
562086,426
562086,1240
562086,1249
562110,409
562110,444
562284,149
562284,426
562284,1224
562288,149
562288,426
562288,1249
562323,465
562323,466
562407,1280
562412,616
562412,618
562417,7
562417,22
562417,23
562417,38
562417,60
562417,81
562422,46
562422,60
562422,79
562423,22
562423,53
562423,60
562423,78
562512,141
562512,447
562512,1318
562513,1217
562519,430
562519,433
562528,433
562528,1217
562528,1326
562532,424
562532,433
562547,468
562547,479
562573,600
562573,613
562573,616
562608,126
562608,130
562608,433
562620,547
562620,549
562620,600
562665,1318
562680,412
562695,1121
562695,1226
562704,141
562731,433
562748,559
562748,1138
562813,137
562813,144
562813,146
562880,1142
562883,468
562883,479
562908,1251
562913,447
562913,1125
562913,1333
562955,433
562961,1223
562961,1224
563071,1149
563085,146
563127,433
563127,1217
563139,395
563185,149
563185,424
563185,1223
563203,146
563203,148
563204,148
563210,148
563210,1318
563216,550
563216,600
563216,1133
563216,1136
563216,1142
563247,149
563290,426
563290,1242
563324,426
563370,412
563370,444
563370,1279
563371,412
563371,1280
563375,430
563391,412
563391,1326
563413,459
563413,468
563413,483
563426,1142
563426,1219
563452,424
563464,127
563464,433
563509,433
563509,1217
563514,1142
563525,1217
563543,833
563592,126
563592,127
563592,130
563623,127
563623,130
563641,511
563651,130
563706,389
563728,1147
563728,1265
563835,543
563855,547
563855,602
563855,609
563948,1217
563960,149
563960,426
563960,1249
563961,146
563961,149
563993,1218
564029,414
564029,1142
564064,464
564064,471
564064,475
564078,465
564078,479
564099,1142
564105,127
564105,433
564208,1142
564208,1143
564214,1136
564276,710
564327,150
564387,146
564387,426
564496,537
564496,547
564496,549
564530,1218
564530,1284
564582,459
564582,479
564590,433
564805,426
564811,1129
564820,424
564820,433
564841,521
564850,547
564850,559
564850,600
564887,76
564887,1141
564889,46
564889,53
564894,102
564894,104
564913,714
564942,1251
564953,137
564953,146
565016,1181
565033,433
565033,1229
565033,1231
565041,394
565041,414
565041,510
565042,150
565042,412
565042,1327
565051,1217
565051,1222
565172,412
565206,446
565206,527
565233,424
565233,1223
565279,537
565279,616
565291,149
565291,150
565291,426
565318,1233
565318,1314
565327,412
565327,416
565354,1231
565354,1314
565401,537
565419,1182
565454,1222
565454,1314
565530,468
565530,479
565593,125
565593,433
565593,1235
565600,1251
565603,1247
565603,1251
565625,430
565625,433
565625,529
565652,137
565652,149
565652,1318
565652,1322
565653,1223
565664,137
565664,146
565709,433
565743,426
565743,433
565781,518
565781,547
565789,129
565789,433
565789,1223
565815,1217
565824,137
565824,146
565863,433
565863,1217
566049,125
566049,127
566049,433
566050,146
566050,150
566055,446
566055,1317
566063,137
566063,146
566074,1222
566122,446
566181,713
566181,765
566383,409
566383,1124
566383,1224
566409,543
566417,543
566418,409
566418,1136
566432,464
566432,465
566432,475
566439,543
566444,407
566592,412
566592,441
566592,1333
566610,1222
566636,430
566636,533
566651,533
566653,125
566653,127
566683,465
566690,430
566690,433
566706,430
566706,433
566715,433
566715,1217
566719,551
566738,149
566738,426
566738,1240
566768,430
566811,1129
566811,1316
566845,129
566845,1310
566861,412
566861,441
566861,444
566937,127
566937,433
566938,127
566967,412
566967,1136
566972,1142
566977,412
566977,441
566993,412
566993,416
567051,141
567051,1318
567105,412
567105,441
567164,145
567164,1321
567329,547
567339,146
567347,1314
567397,1318
567527,433
567550,355
567550,377
567629,1240
567629,1251
567637,441
567650,409
567759,1251
567765,1142
567853,424
567854,424
567859,1136
567877,1143
567921,693
567921,713
567925,1217
567925,1222
567925,1223
567941,141
567941,146
567958,1314
567990,433
567990,1280
567992,416
567992,1129
568037,142
568037,146
568037,150
568060,424
568075,137
568075,145
568075,1321
568075,1322
568079,1226
568079,1237
568079,1314
568092,433
568092,1333
568103,141
568103,142
568103,146
568103,1223
568105,441
568105,446
568131,430
568141,433
568168,613
568210,409
568215,126
568251,1255
568251,1262
568258,1222
568274,547
568274,549
568274,550
568290,409
568346,1129
568441,127
568441,130
568455,547
568455,551
568465,465
568465,479
568465,486
568498,1251
568513,1261
568513,1265
568557,149
568557,426
568557,1243
568557,1247
568579,1143
568592,1224
568595,622
568607,1264
568607,1265
568653,430
568653,433
568689,433
568689,1142
568691,433
568693,430
568693,529
568886,127
568886,133
568886,433
568910,1223
568910,1224
569230,471
569230,537
569230,616
569274,430
569274,533
569299,1129
569348,392
569354,424
569354,433
569357,1228
569357,1314
569374,1217
569452,395
569455,1217
569458,1248
569458,1251
569479,1249
569479,1251
569528,149
569528,426
569532,412
569532,1125
569533,120
569533,1314
569538,412
569538,441
569538,443
569538,1133
569540,143
569540,146
569547,137
569547,142
569547,144
569615,1136
569635,549
569635,602
569635,1142
569669,459
569669,464
569669,465
569669,475
569699,389
569699,727
569754,1268
569787,405
569788,99
569788,467
569834,430
569834,529
569853,531
569853,1226
569854,1223
569907,1169
569925,433
569925,1217
569945,430
569958,142
569958,1240
569960,547
569960,549
569960,550
569991,122
569991,433
569991,1136
570010,1260
570010,1263
570017,616
570017,618
570027,443
570027,1284
570028,547
570028,691
570033,1165
570043,433
570043,1217
570050,547
570058,416
570069,613
570069,615
570135,1133
570135,1136
570198,537
570198,611
570377,465
570377,479
570383,405
570383,465
570383,1255
570428,433
570428,1217
570433,396
570580,120
570580,1314
570588,392
570721,1255
570721,1259
570785,152
570785,407
570859,1165
570859,1173
570923,430
570928,445
570963,430
570963,530
570984,1142
570988,1222
570997,412
570997,441
571012,613
571037,120
571037,424
571037,1233
571047,433
571078,1313
571107,446
571107,1136
571107,1218
571120,426
571120,433
571120,1249
571124,1314
571147,127
571147,134
571213,412
571213,416
571213,1129
571236,433
571236,1217
571242,433
571242,1217
571272,433
571272,1217
571273,433
571273,1217
571283,1121
571337,433
571399,1222
571526,127
571526,134
571620,125
571620,409
571620,532
571660,127
571660,129
571683,433
571683,1220
571691,1243
571691,1251
571722,412
571722,1138
571722,1142
571766,152
571793,593
571911,426
571911,1242
571911,1336
571925,430
571979,426
572025,412
572025,424
572047,435
572047,613
572047,616
572057,1222
572066,430
572066,433
572067,142
572067,1240
572332,1242
572338,444
572338,1229
572338,1314
572497,1217
572593,1121
572625,1142
572635,549
572635,552
572637,127
572637,130
572732,430
572809,43
572809,49
572809,405
572809,479
572852,1142
572862,433
572915,433
572915,1217
572916,433
572916,1218
572916,1219
572920,551
572920,1144
572923,1217
572923,1222
572928,1142
572929,1169
572963,1217
572988,551
572988,1142
572996,407
572996,1142
573003,149
573003,433
573016,1165
573016,1169
573035,499
573041,1143
573060,1255
573120,412
573120,441
573132,510
573132,600
573217,1249
573217,1251
573305,1138
573305,1142
573317,424
573352,433
573352,1240
573355,412
573355,441
573368,76
573368,613
573371,433
573371,1217
573374,1142
573384,433
573385,137
573385,141
573417,149
573417,424
573417,531
573421,433
573421,1225
573425,467
573495,149
573495,433
573498,13
573498,18
573498,90
573531,426
573531,1242
573551,433
573601,433
573601,1217
573604,430
573604,433
573607,459
573607,465
573607,466
573607,471
573607,537
573617,468
573617,478
573617,485
573620,16
573620,18
573620,43
573624,12
573624,479
573625,12
573625,43
573645,430
573645,433
573645,527
573651,550
573654,1125
573666,426
573666,433
573666,1223
573666,1228
573680,125
573680,412
573691,127
573691,129
573691,133
573693,127
573693,134
573693,433
573709,1314
573719,140
573728,412
573728,424
573741,120
573741,1314
573788,1136
573788,1251
573808,120
573808,424
573808,1237
573829,1217
573851,1217
573871,1142
573875,424
573875,1223
573908,19
573913,1136
573913,1219
573918,404
573927,125
573927,433
574010,137
574010,146
574010,149
574071,137
574071,146
574071,149
574161,479
574161,507
574233,1142
574278,1142
574279,468
574279,479
574286,1143
574286,1147
574398,1143
574426,547
574426,551
574430,142
574430,144
574654,433
574672,1153
574741,433
574760,1217
574762,424
574762,1235
574803,433
574803,1223
574806,394
574806,1142
574807,434
574807,441
574807,444
574815,126
574815,127
574815,130
574824,433
574824,1142
574825,127
574825,130
574825,133
574828,409
574828,444
574830,127
574830,130
574832,127
574832,130
574868,130
574871,126
574871,127
574871,130
574875,126
574875,127
574875,130
574879,1222
574890,130
574890,433
574918,547
574918,1142
574940,412
574940,1129
574942,1223
575020,1251
575020,1254
575094,430
575094,534
575095,137
575095,146
575095,149
575124,127
575124,433
575125,150
575127,141
575127,1317
575127,1322
575131,141
575131,146
575131,433
575183,126
575183,127
575183,433
575257,1255
575257,1262
575273,133
575273,134
575273,1309
575273,1311
575284,137
575284,140
575293,446
575293,1125
575391,146
575391,150
575804,519
575804,613
575812,691
575942,670
575942,691
576051,1255
576051,1261
576093,464
576093,616
576102,137
576102,433
576102,1120
576103,22
576113,53
576113,65
576114,22
576169,551
576178,1251
576178,1254
576187,1314
576255,127
576255,433
576278,547
576278,1144
576278,1147
576278,1218
576279,127
576279,433
576279,1136
576288,149
576288,531
576313,1136
576357,412
576357,430
576357,1136
576377,1318
576395,426
576406,426
576474,1164
576474,1181
576485,140
576485,150
576518,1142
576518,1143
576538,1128
576543,601
576543,1127
576543,1142
576554,674
576554,751
576554,1144
576559,1268
576583,1255
576624,464
576624,468
576664,1138
576664,1142
576672,1223
576699,433
576699,1276
576699,1280
576709,1251
576713,53
576713,101
576729,1255
576729,1268
576747,433
576748,433
576748,1223
576756,547
576756,1109
576760,127
576760,1133
576760,1142
576765,600
576767,551
576770,1222
576772,12
576772,53
576772,77
576777,433
576777,1327
576808,137
576808,146
576808,150
576815,1222
576815,1247
576870,145
576870,1318
576870,1321
576878,479
576878,505
576878,739
576879,137
576879,141
576879,146
576891,1248
576891,1251
576916,1222
576924,142
576924,146
576929,1314
576957,447
576987,35
576987,479
576987,1255
576988,43
576989,2
576989,99
577001,498
577014,22
577014,38
577014,60
577015,2
577015,43
577015,405
577015,483
577027,1
577027,22
577027,23
577027,25
577027,38
577027,43
577033,12
577033,13
577033,16
577033,43
577033,49
577033,54
577033,90
577038,129
577038,1309
577039,479
577055,498
577251,533
577251,1222
577294,433
577294,1217
577294,1326
577392,129
577439,433
577463,127
577463,129
577467,1142
577472,142
577472,146
577472,149
577472,426
577473,146
577473,150
577473,426
577473,445
577474,127
577474,130
577474,133
577479,149
577479,433
577479,1223
577479,1247
577504,1142
577529,149
577529,426
577529,433
577574,433
577574,529
577574,1136
577600,22
577600,43
577793,1314
577798,426
577803,389
577811,389
577824,1251
577824,1254
577850,146
577850,1252
577859,1142
577934,392
578055,1224
578055,1251
578055,1314
578179,464
578179,467
578296,127
578296,129
578302,426
578302,1223
578302,1240
578302,1246
578302,1249
578303,430
578303,533
578314,1243
578314,1251
578321,355
578321,468
578321,537
578321,601
578426,468
578426,479
578429,140
578438,641
578438,1143
578476,498
578476,512
578476,1189
578476,1204
578481,149
578481,424
578482,134
578482,1311
578514,1129
578522,602
578522,609
578522,616
578522,618
578536,1241
578536,1251
578537,611
578555,430
578575,426
578575,433
578605,516
578605,525
578605,600
578776,483
578776,613
578832,1243
578832,1251
578879,446
578879,1316
578901,1129
579026,538
579031,120
579031,426
579112,1318
579690,433
579690,1136
579691,125
579692,125
579692,426
579692,1225
579714,125
579714,132
579714,433
579714,1345
579715,433
579715,1217
579742,412
579742,441
579780,412
579780,441
579780,444
579820,616
579858,125
579858,424
579858,433
579865,134
579865,433
579865,1217
579876,149
579876,430
580049,549
580049,1181
580049,1182
580050,1240
580277,130
580277,412
580318,125
580318,127
580390,1280
580509,149
580509,426
580509,1240
580673,137
580673,140
580673,151
580673,355
580718,433
580768,389
580768,503
581004,143
581286,1314
581382,533
581382,1306
581519,479
581519,613
581586,616
581633,433
581633,1138
581666,1140
581666,1147
581687,1314
581763,1255
581763,1262
581766,120
581766,1314
581874,1314
581896,407
581910,468
581910,479
581939,141
581939,1318
581944,137
581960,1142
582045,1223
582171,516
582171,1264
582257,141
582257,1318
582287,465
582287,479
582333,137
582333,446
582333,1318
582404,479
582404,1262
582461,519
582461,613
582557,618
582567,389
582617,1136
582617,1251
582720,441
582720,446
582818,407
582907,146
582907,149
582907,433
583013,1222
583023,146
583023,426
583146,1235
583146,1314
583154,549
583154,1147
583179,498
583419,1138
583545,707
583610,146
583610,412
583924,142
583924,1240
584247,616
584335,1141
584465,451
584465,539
584470,1217
584506,518
584506,1142
584893,673
585222,412
585242,616
585275,1124
585275,1136
585488,551
585488,1147
585498,407
585498,599
585500,18
585500,79
585500,485
585571,547
585571,549
585571,600
585582,430
585582,433
585592,102
585593,18
585593,43
585892,465
585892,468
585892,479
585920,430
585920,533
585946,765
585946,1149
586033,396
586033,507
586072,13
586072,53
586164,531
586205,142
586205,1240
586346,412
586346,434
586382,642
586422,412
586422,1130
586464,149
586464,426
586464,433
586464,1243
586538,1121
586541,1121
586542,1121
586641,726
586672,127
586672,433
586686,127
586689,127
586689,433
586695,127
586695,433
586700,127
586700,134
586952,700
586952,765
587298,1217
587303,446
587303,551
587303,1142
587319,600
587319,1188
587320,765
587404,512
587633,127
587633,433
587646,1256
587737,505
587737,507
587746,120
587746,1314
587758,551
587873,1223
587873,1251
587886,433
587886,1217
587895,126
587895,1224
587895,1251
588052,465
588052,475
588150,1255
588150,1259
588293,533
588293,1306
588299,1235
588299,1314
588309,1247
588309,1251
588312,1142
588332,125
588332,127
588332,134
588333,127
588333,433
588334,127
588334,134
588335,127
588335,433
588434,1222
588437,433
588437,534
588446,426
588446,433
588462,1217
588484,1123
588484,1140
588493,1313
588542,1165
588552,519
588552,1142
588599,433
588599,1217
588646,412
588646,441
588646,442
588662,1226
588662,1314
588877,141
588877,145
588877,1318
588946,1255
588946,1264
589151,140
589206,623
589475,1260
589643,43
589919,149
589919,424
589919,531
589948,1181
590048,407
590048,599
590063,468
590063,479
590067,2
590067,22
590067,81
590084,433
590092,549
590092,1144
590092,1264
590418,691
590589,1142
590590,392
590771,426
590771,433
590912,1249
590912,1251
590915,137
590915,143
590927,1133
591141,426
591160,446
591160,547
591160,1139
591187,1251
591187,1254
591205,412
591278,409
591278,1133
591620,49
591620,53
591620,101
591634,22
591720,1142
591720,1268
591743,146
591743,150
591996,1188
592196,405
592196,479
592196,601
592346,1142
592386,609
592401,433
592401,529
592415,125
592514,464
592514,465
592514,475
592648,433
592648,1223
592648,1247
592648,1280
592651,146
592651,150
592742,407
592742,505
592987,43
592987,65
592987,1142
592990,13
592990,16
592990,49
592990,52
592990,60
592990,79
592990,90
592996,140
592996,1318
592996,1321
593080,430
593086,430
593113,127
593113,134
593508,1142
593525,140
593525,392
593563,547
593563,549
593565,1142
593565,1144
593572,395
593573,430
593575,430
593580,430
593584,430
593586,1222
593617,137
593617,143
593617,150
593617,1318
593617,1319
593618,141
593618,1318
593731,505
593882,150
594020,433
594020,1223
594020,1240
594076,1164
594076,1167
594083,616
594083,1182
594117,1222
594117,1223
594426,714
594686,1
594686,405
594686,479
595058,695
595214,424
595214,1233
595217,424
595217,1233
595271,134
595271,1311
595373,1217
595410,1142
595576,1264
595576,1265
595595,1222
595646,465
595646,479
596029,150
596544,433
596544,1129
596866,2
596940,600
596948,412
596948,441
597106,538
597106,541
597444,784
597661,1251
597661,1254
597700,433
597700,1225
597757,1222
597905,529
597905,1306
597913,430
597913,433
597954,130
598002,430
598002,433
598074,1125
598222,1142
598514,134
598514,1309
598514,1310
598514,1311
599185,416
599185,1129
599261,125
599261,127
599261,433
599319,142
599319,1314
599339,433
599464,83
599464,102
599636,412
599636,1130
599745,1314
600098,416
600154,149
600154,1223
600182,424
600850,1125
601075,464
601075,471
601294,464
601294,471
601315,120
601315,424
601320,120
601374,1163
601423,1222
601433,1222
601624,490
601624,497
601624,498
601691,1314
601702,1222
601841,392
601841,510
602187,8
602187,16
602238,1165
602338,1127
602338,1138
602501,451
602501,538
602548,611
602551,602
602563,602
602567,149
602567,426
602629,433
602629,1136
602629,1326
602812,479
602812,1261
602827,401
602827,405
603108,433
603108,1136
603108,1139
603310,1251
603439,22
603439,43
603439,49
603439,65
603439,483
603565,1269
603565,1270
603568,468
603568,479
603572,405
603572,479
603572,601
603651,149
603651,461
603651,468
603651,479
603704,1188
603742,389
603762,1143
603762,1144
603934,412
603934,426
603990,1222
604007,129
604007,1310
604056,396
604134,441
604134,446
604134,447
604201,414
604201,516
604325,389
604442,479
604513,149
604513,426
604513,531
604558,523
604681,479
604681,485
604752,141
604752,1318
604856,511
604857,120
604857,1314
604876,1144
604876,1147
604877,127
604877,134
605011,140
605011,1264
605013,140
605013,613
605111,22
605111,25
605111,53
605170,22
605170,23
605170,25
605170,38
605308,547
605308,549
605308,609
605326,433
605392,498
605397,127
605397,130
605494,127
605494,130
605536,698
605540,146
605540,150
605606,1255
605606,1325
605675,433
605797,516
605888,615
605936,120
605936,1314
606024,426
606024,433
606040,505
606101,1249
606101,1251
606208,433
606351,409
606351,1125
606455,616
606628,539
606711,392
606711,401
606804,1147
606804,1149
606850,396
606851,611
606851,618
606856,1150
606856,1151
606989,395
607012,521
607059,1165
607059,1182
607103,433
607115,491
607115,498
607116,1142
607116,1147
607169,473
607290,1136
607592,433
607592,1223
607631,433
607631,1223
607796,601
607989,127
607989,433
608015,559
608032,1228
608032,1251
608072,1142
608095,120
608095,1314
608122,433
608151,129
608151,1310
608230,1222
608231,433
608236,426
608236,1240
608236,1242
608338,693
608390,1217
608464,149
608464,424
608464,433
608464,1226
608478,547
608484,143
608484,144
608484,146
608506,142
608506,1240
608665,142
608717,141
608717,1318
608747,430
608781,143
608789,142
608872,150
608882,142
608882,150
608893,1222
608894,1262
608917,1251
608917,1254
608919,430
608919,533
608920,426
608930,149
608930,533
608950,1241
608950,1251
608970,120
608970,424
608974,424
609286,547
609286,554
609286,1143
609298,424
609298,1235
609305,149
609305,433
609305,1217
609348,119
609348,1315
609377,1142
609393,444
609393,1142
609422,1142
609422,1143
609460,22
609460,23
609460,43
609460,53
609476,597
609503,1142
609504,426
609504,1240
609504,1246
609510,433
609510,1217
609536,1165
609536,1167
609576,430
609576,533
609597,141
609597,1322
609638,616
609657,407
609662,483
609706,1217
609739,412
609739,441
609758,1138
609758,1142
609783,126
609783,1224
609783,1309
609794,1222
609854,146
609916,120
609916,1226
609916,1314
609965,1217
609977,126
609977,1310
609993,424
610015,412
610103,459
610103,479
610103,537
610108,479
610120,137
610120,141
610120,1223
610166,441
610166,443
610166,446
610190,424
610190,1235
610208,1251
610208,1254
610209,1248
610209,1251
610210,125
610210,127
610220,433
610259,1314
610271,409
610271,444
610294,426
610294,433
610338,433
610349,433
610349,1326
610350,433
610350,1136
610352,433
610352,1280
610355,426
610355,433
610363,529
610363,1218
610394,412
610394,1125
610413,713
610442,430
610442,534
610453,1280
610474,433
610474,534
610474,1272
610497,1136
610506,433
610506,1217
610508,149
610508,430
610508,433
610508,533
610520,1247
610520,1251
610521,1222
610548,600
610548,611
610548,723
610553,433
610576,1136
610642,1223
610642,1247
610672,405
610672,468
610672,479
610673,16
610673,43
610673,46
610708,446
610708,447
610708,1235
610708,1314
610709,1314
610735,1243
610735,1251
610760,433
610785,127
610785,433
610790,141
610790,1318
610791,547
610791,551
610798,434
610815,409
610815,1226
610827,433
610827,1217
610864,512
610864,516
610906,1128
610967,433
611037,1
611037,13
611037,43
611037,465
611037,468
611037,483
611038,7
611038,22
611038,60
611040,433
611040,1326
611042,539
611042,547
611042,615
611089,1242
611089,1251
611096,146
611096,1217
611098,1165
611098,1172
611127,430
611127,534
611152,486
611172,1217
611657,1188
611731,1165
611752,433
611752,1217
611802,1269
611802,1270
611908,1142
612018,600
612018,1147
612018,1188
612055,1255
612055,1268
612090,125
612090,409
612144,125
612144,127
612144,133
612144,134
612195,533
612195,1306
612225,127
612225,134
612238,1142
612288,1251
612305,1142
612336,433
612336,534
612336,1272
612345,532
612345,1311
612373,1142
612376,1142
612394,1314
612407,134
612407,1311
612408,1241
612408,1251
612414,533
612414,1306
612453,412
612453,1218
612455,143
612487,433
612487,1280
612509,143
612509,146
612567,143
612609,141
612609,1318
612731,547
612731,611
612806,140
612806,146
612809,142
612809,1228
612809,1240
612857,137
612857,146
612857,150
612895,146
612895,150
612895,412
612895,443
612989,146
612990,146
612992,146
613031,618
613036,127
613036,433
613038,433
613038,1333
613039,127
613039,129
613039,433
613040,433
613041,1142
613053,137
613053,461
613139,125
613139,1222
613164,537
613164,691
613235,102
613368,1142
613437,597
613538,521
613541,424
613541,433
613541,1225
613552,433
613567,615
613603,127
613663,1223
613664,533
613664,1306
613694,1
613694,22
613694,25
613694,43
613706,409
613706,1218
613720,1
613720,102
613720,104
613720,110
613723,2
613723,22
613814,1121
613825,512
613854,1142
613902,430
613913,1217
613913,1222
613927,140
613991,433
613991,1223
614012,1217
614154,407
614154,408
614156,412
614156,444
614156,1130
614191,1251
614227,433
614230,446
614230,447
614230,1316
614230,1317
614230,1324
614281,1243
614281,1280
614310,602
614310,1222
614318,433
614318,1217
614324,1150
614324,1151
614417,1314
614433,444
614433,1237
614433,1314
614520,465
614523,424
614523,1125
614555,412
614555,441
614555,444
614572,1129
614639,412
614639,1280
614666,1247
614666,1251
614675,549
614683,538
614700,497
614712,149
614712,426
614740,395
614788,459
614788,483
614832,412
614832,1125
614833,433
614849,433
614849,1223
614855,430
614855,1224
614875,127
614875,433
614887,433
614887,1217
614887,1220
614909,395
614952,1217
614978,430
614978,529
615018,447
615023,433
615023,1217
615061,1248
615061,1251
615126,1129
615126,1316
615194,430
615194,531
615196,1142
615233,1280
615245,441
615284,505
615284,739
615306,1133
615307,1127
615307,1142
615378,839
615437,395
615464,616
615521,726
615564,468
615564,483
615594,1143
615594,1203
615929,1217
615989,445
616002,1136
616002,1222
616002,1326
616003,1218
616003,1219
616003,1222
616007,125
616007,433
616007,1247
616020,1242
616020,1251
616020,1330
616072,1235
616072,1314
616074,1124
616074,1311
616078,1314
616083,1251
616090,1226
616090,1314
616102,1124
616112,1142
616163,1142
616178,424
616178,1235
616194,1142
616221,1142
616222,1142
616227,1142
616283,1121
616295,430
616295,433
616295,1224
616301,531
616301,1251
616301,1314
616342,518
616435,446
616450,137
616450,145
616450,1321
616523,143
616714,142
616747,409
616747,1218
616747,1326
616760,433
616760,1142
616801,465
616801,488
616817,149
616817,1224
616817,1240
616817,1243
616817,1247
616833,519
616833,615
617135,1217
617276,433
617420,101
617420,102
617505,149
617505,426
617516,149
617516,424
617529,1217
617622,412
617622,441
617622,444
617622,1136
617725,1138
617743,1121
617744,1121
617855,424
617928,1240
618027,424
618027,1223
618074,444
618074,1317
618092,412
618092,441
618092,444
618124,1129
618146,441
618146,446
618146,447
618176,150
618176,412
618181,142
618188,503
618194,137
618194,148
618194,1318
618267,142
618267,1228
618267,1240
618275,142
618275,149
618275,433
618284,149
618286,143
618286,146
618289,149
618289,409
618289,444
618293,1314
618302,446
618312,507
618343,13
618343,43
618343,49
618343,53
618353,430
618353,433
618363,142
618377,1251
618377,1254
618378,433
618396,616
618403,412
618403,424
618403,444
618403,1233
618404,426
618404,433
618404,1314
618407,510
618407,516
618407,521
618445,392
618445,1190
618449,149
618449,424
618449,531
618469,430
618482,146
618482,149
618482,426
618518,1155
